serial	domain	name	source_refs	term_hits	interaction_layers	generator_status	status
WDM-ECONOMY-dc4dfe51acdf	economy	"notes
Drive text shows"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-ca7aae7887d7	economy	market version of the wounded-rabbit	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-6cd5fd94c45f	economy	encounter	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-8c0b4ce74b8b	economy	This should not be skipped	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-c51e9560d87b	economy	His Body and Spirit Respond	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-28a874e7b2f6	economy	Before His Judgment Concludes	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-74f4c532eddf	economy	Beauty Without Peace	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-2c7cbd88d561	economy	The Emotional Signature of the	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-2e09ee745c4b	economy	Threat Clarifies	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-725c68c1187b	economy	Beautiful Things with Teeth	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-4f98d6f48f72	economy	The Market of Moving Faces	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-249678f7d826	economy	Public Space Returns as Social	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-2ab8b72ae655	economy	Maze and Risk-Field	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-1e81029dfdbf	economy	Pip Tries to Behave Normally	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-df60821560a6	economy	He Resists Overreading Everything	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-cd2fb7b500cb	economy	The Same Smile Again	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-61354e70776c	economy	Smile That Includes Hunger	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-1109cff4ed6e	economy	The Warmth Now Clearly Carries	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-21fe98dc2aac	economy	Appetite	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-0d06a67c8239	economy	He Looks Away Too Late	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-b9cec45e3b85	economy	The Contact Lands Deeper Than	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-5183d227c8c2	economy	He Wanted	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-c017ff08133e	economy	The Crowd Covers the Moment	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-817411cdd77f	economy	The Market Absorbs Danger into	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-00c2941b4f3b	economy	Normal Motion	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-0e56a1860558	economy	Mack Misses the Exact Exchange	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-cbed5a36aecd	economy	Protection Is Near but Not	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-baf7646ca980	economy	Precise Enough	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-4fde25727fc6	economy	Pip Pretends Not to Notice	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-f5690da04a66	economy	He Chooses Composure Over Exposure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-0aa50ed97985	economy	Xethrolund Feels the Disturbance Indirectly	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-bb4a7e82a58b	economy	The Bond Registers Pip's Changed	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-55b0b9dd8c0a	economy	Emotional Weather	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-3569051e8ec3	economy	Pip Says Less Than He	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-3f77d70d2eda	economy	Knows	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-fabbff71dc45	economy	Secrecy Grows Not from Dishonesty	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-da72e200fc1d	economy	but Uncertainty	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-abf20f4d1e76	economy	The Market Turns Playful in	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-e6717cef8b30	economy	the Wrong Way	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-f05422c209e7	economy	Ordinary Social Energy Becomes Subtly	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-ab2cbb92f66b	economy	Predatory	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-f0e855f119bd	economy	Passing Word Cuts Too Deep	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-2786654a0e8e	economy	Stray Remark or Tone Suggests	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-2c82fc1a5ac4	economy	He Is Already Being Read	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_04_Crocodile_Smile/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-3e9a9119b5bf	economy	Placed Beats	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-70e94fd4bd3d	economy	B09	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-63cf9c78276d	economy	Revelation	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-2f14822149d9	economy	Vane	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-252d8759da19	economy	Revelation Of The Vane	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-edd220fe175b	economy	proof discovery	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-091ea551a819	economy	betrayal exposed	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-3434d86458a3	economy	Glass Palace analysis	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-b2ab7b9479ec	economy	return-path zone	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-9fcf0ddbac95	economy	"notes
Canon-backed siphon revelation"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-760c07c1fcee	economy	systematic dead spots become undeniable	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-5e9caf6bb755	economy	evidence	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_09_The_Diamond_Breaks/book_content.txt	market	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-481479e84bb0	economy	S009 The-Sanctuary-Feels-Like-a-Body-Waking-From-Injury	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-e350df27b340	economy	Setting truth deepens	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-9da30c1e299a	economy	S010 Pip-Does-Not-Imagine-the-New-Motion-Will-Make-Magic-Easy	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-b40157c972ca	economy	Sonomancy remains hard	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-cb80bf352ab7	economy	S011 Mack-Names-the-Afterwake-As-Debt-Coming-Due-In-Motion	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-5e2a396ed8bc	economy	Deity-scale reading enters	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-afcb30d405fb	economy	S012 The-Beat-Ends-with-Afterwake-Classified-Correctly	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-64a6cccbb5e7	economy	begins under recovery-strain law	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-6615cb380c79	economy	B13	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-b53e93e0d85a	economy	The World Remembers What It	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-723d749edde7	economy	book-level anchor only	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-1893ab765cb0	economy	Cracking	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-007ad2321661	economy	Core	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-e27e18bc081e	economy	none placed yet	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-afca7d7518b0	economy	B19	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-f00e1eaa9f24	economy	Forest	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-d19c81af48c0	economy	Bleeding	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-8c3822beac3a	economy	Hidden	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-e70f98c137ed	economy	Mirror	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-845cab41cdf1	economy	Unplaced Candidates For This Book	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-460ddc14e0e9	economy	Use this file to park	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-325e293e884b	economy	beats that seem to belong	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-825d7b2dc219	economy	here but are not confirmed	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-471f91971697	economy	yet	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-17d309a1a778	economy	map	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-674256513bf7	economy	time map	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-ff53c88af9c9	economy	no mapped beats yet	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-a0a17151dceb	economy	scene	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-f023a397c5cf	economy	spine	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-79c80e22c65f	economy	The Cracking Core Scene Spine	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-e3f62631f403	economy	salvage	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-ef83aedd0e39	economy	The Cracking Core	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-dc64d2876581	economy	"Salvage Beats

Status"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-92c688cf4abe	economy	"additive completion pass
Authority"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-af52671beda2	economy	character salvage integration	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-97e3a3c4401f	economy	Pip's old innocence survives as	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-799243a74a69	economy	moral refusal	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-1b7ce515323e	economy	not ignorance	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-47a9577bfffc	economy	his age shows as steadiness	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-d346d7b23ab0	economy	under revelation	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-ECONOMY-f4d635df7297	economy	Ursula remains mostly ghost here	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	debt	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
