scene_id	character_group_count	character_assignment_count	character_group_assignments	capacity_mode
B01_C031	12	12	WC04621:CG-b3a511b50876:relationship_consequence|WC04654:CG-e973bdba8a6c:relationship_consequence|WC04687:CG-bb46cbe06008:relationship_consequence|WC04720:CG-739d77b52be1:relationship_consequence|WC04753:CG-6ed1f4b6ec43:relationship_consequence|WC04786:CG-2611a6579b9e:relationship_consequence|WC04819:CG-728031c8601c:relationship_consequence|WC04852:CG-1e5f645c5cfc:relationship_consequence|WC04885:CG-2e8ee2d26a8f:relationship_consequence|WC04918:CG-ed298b5a8417:relationship_consequence|WC04951:CG-4200c1585aa6:relationship_consequence|WC04984:CG-ff1bc92781e3:relationship_consequence	shared_existing_scene
B01_C032	12	12	WC04621:CG-b3a511b50876:return_or_resolution|WC04654:CG-e973bdba8a6c:return_or_resolution|WC04687:CG-bb46cbe06008:return_or_resolution|WC04720:CG-739d77b52be1:return_or_resolution|WC04753:CG-6ed1f4b6ec43:return_or_resolution|WC04786:CG-2611a6579b9e:return_or_resolution|WC04819:CG-728031c8601c:return_or_resolution|WC04852:CG-1e5f645c5cfc:return_or_resolution|WC04885:CG-2e8ee2d26a8f:return_or_resolution|WC04918:CG-ed298b5a8417:return_or_resolution|WC04951:CG-4200c1585aa6:return_or_resolution|WC04984:CG-ff1bc92781e3:return_or_resolution	shared_existing_scene
B02_L001	20	20	WC00002:CG-c795175ae17f:introduction|WC00035:CG-8ce520caf072:introduction|WC00068:CG-f9d5323da885:introduction|WC00101:CG-4a16cb22a104:introduction|WC00134:CG-d387f13c594c:introduction|WC00167:CG-5f514c86d331:introduction|WC00200:CG-76f85d2c1310:introduction|WC00233:CG-b267bd4fe01b:introduction|WC00266:CG-1de83da5962d:introduction|WC00299:CG-ef3ef3021c76:introduction|WC00332:CG-9bbface3e682:introduction|WC00365:CG-206dc7a144fa:introduction|WC00398:CG-330108f8810a:introduction|WC00431:CG-612d3c86b60e:introduction|WC00464:CG-6ab0398cfbb2:introduction|WC00497:CG-e4879c046192:introduction|WC00530:CG-02cfcae37758:introduction|WC00563:CG-378e04c1a718:introduction|WC00596:CG-e127a2e1e97d:introduction|WC00629:CG-b2e1e89c1a63:introduction	shared_existing_scene
B02_L002	20	20	WC00002:CG-c795175ae17f:development|WC00035:CG-8ce520caf072:development|WC00068:CG-f9d5323da885:development|WC00101:CG-4a16cb22a104:development|WC00134:CG-d387f13c594c:development|WC00167:CG-5f514c86d331:development|WC00200:CG-76f85d2c1310:development|WC00233:CG-b267bd4fe01b:development|WC00266:CG-1de83da5962d:development|WC00299:CG-ef3ef3021c76:development|WC00332:CG-9bbface3e682:development|WC00365:CG-206dc7a144fa:development|WC00398:CG-330108f8810a:development|WC00431:CG-612d3c86b60e:development|WC00464:CG-6ab0398cfbb2:development|WC00497:CG-e4879c046192:development|WC00530:CG-02cfcae37758:development|WC00563:CG-378e04c1a718:development|WC00596:CG-e127a2e1e97d:development|WC00629:CG-b2e1e89c1a63:development	shared_existing_scene
B02_L003	20	20	WC00002:CG-c795175ae17f:relationship_consequence|WC00035:CG-8ce520caf072:relationship_consequence|WC00068:CG-f9d5323da885:relationship_consequence|WC00101:CG-4a16cb22a104:relationship_consequence|WC00134:CG-d387f13c594c:relationship_consequence|WC00167:CG-5f514c86d331:relationship_consequence|WC00200:CG-76f85d2c1310:relationship_consequence|WC00233:CG-b267bd4fe01b:relationship_consequence|WC00266:CG-1de83da5962d:relationship_consequence|WC00299:CG-ef3ef3021c76:relationship_consequence|WC00332:CG-9bbface3e682:relationship_consequence|WC00365:CG-206dc7a144fa:relationship_consequence|WC00398:CG-330108f8810a:relationship_consequence|WC00431:CG-612d3c86b60e:relationship_consequence|WC00464:CG-6ab0398cfbb2:relationship_consequence|WC00497:CG-e4879c046192:relationship_consequence|WC00530:CG-02cfcae37758:relationship_consequence|WC00563:CG-378e04c1a718:relationship_consequence|WC00596:CG-e127a2e1e97d:relationship_consequence|WC00629:CG-b2e1e89c1a63:relationship_consequence	shared_existing_scene
B02_L004	20	20	WC00002:CG-c795175ae17f:return_or_resolution|WC00035:CG-8ce520caf072:return_or_resolution|WC00068:CG-f9d5323da885:return_or_resolution|WC00101:CG-4a16cb22a104:return_or_resolution|WC00134:CG-d387f13c594c:return_or_resolution|WC00167:CG-5f514c86d331:return_or_resolution|WC00200:CG-76f85d2c1310:return_or_resolution|WC00233:CG-b267bd4fe01b:return_or_resolution|WC00266:CG-1de83da5962d:return_or_resolution|WC00299:CG-ef3ef3021c76:return_or_resolution|WC00332:CG-9bbface3e682:return_or_resolution|WC00365:CG-206dc7a144fa:return_or_resolution|WC00398:CG-330108f8810a:return_or_resolution|WC00431:CG-612d3c86b60e:return_or_resolution|WC00464:CG-6ab0398cfbb2:return_or_resolution|WC00497:CG-e4879c046192:return_or_resolution|WC00530:CG-02cfcae37758:return_or_resolution|WC00563:CG-378e04c1a718:return_or_resolution|WC00596:CG-e127a2e1e97d:return_or_resolution|WC00629:CG-b2e1e89c1a63:return_or_resolution	shared_existing_scene
B02_L005	20	20	WC00662:CG-c795175ae17f:introduction|WC00695:CG-8ce520caf072:introduction|WC00728:CG-f9d5323da885:introduction|WC00761:CG-4a16cb22a104:introduction|WC00794:CG-d387f13c594c:introduction|WC00827:CG-5f514c86d331:introduction|WC00860:CG-76f85d2c1310:introduction|WC00893:CG-b267bd4fe01b:introduction|WC00926:CG-1de83da5962d:introduction|WC00959:CG-ef3ef3021c76:introduction|WC00992:CG-9bbface3e682:introduction|WC01025:CG-206dc7a144fa:introduction|WC01058:CG-330108f8810a:introduction|WC01091:CG-612d3c86b60e:introduction|WC01124:CG-6ab0398cfbb2:introduction|WC01157:CG-e4879c046192:introduction|WC01190:CG-02cfcae37758:introduction|WC01223:CG-378e04c1a718:introduction|WC01256:CG-e127a2e1e97d:introduction|WC01289:CG-b2e1e89c1a63:introduction	shared_existing_scene
B02_L006	20	20	WC00662:CG-c795175ae17f:development|WC00695:CG-8ce520caf072:development|WC00728:CG-f9d5323da885:development|WC00761:CG-4a16cb22a104:development|WC00794:CG-d387f13c594c:development|WC00827:CG-5f514c86d331:development|WC00860:CG-76f85d2c1310:development|WC00893:CG-b267bd4fe01b:development|WC00926:CG-1de83da5962d:development|WC00959:CG-ef3ef3021c76:development|WC00992:CG-9bbface3e682:development|WC01025:CG-206dc7a144fa:development|WC01058:CG-330108f8810a:development|WC01091:CG-612d3c86b60e:development|WC01124:CG-6ab0398cfbb2:development|WC01157:CG-e4879c046192:development|WC01190:CG-02cfcae37758:development|WC01223:CG-378e04c1a718:development|WC01256:CG-e127a2e1e97d:development|WC01289:CG-b2e1e89c1a63:development	shared_existing_scene
B02_L007	20	20	WC00662:CG-c795175ae17f:relationship_consequence|WC00695:CG-8ce520caf072:relationship_consequence|WC00728:CG-f9d5323da885:relationship_consequence|WC00761:CG-4a16cb22a104:relationship_consequence|WC00794:CG-d387f13c594c:relationship_consequence|WC00827:CG-5f514c86d331:relationship_consequence|WC00860:CG-76f85d2c1310:relationship_consequence|WC00893:CG-b267bd4fe01b:relationship_consequence|WC00926:CG-1de83da5962d:relationship_consequence|WC00959:CG-ef3ef3021c76:relationship_consequence|WC00992:CG-9bbface3e682:relationship_consequence|WC01025:CG-206dc7a144fa:relationship_consequence|WC01058:CG-330108f8810a:relationship_consequence|WC01091:CG-612d3c86b60e:relationship_consequence|WC01124:CG-6ab0398cfbb2:relationship_consequence|WC01157:CG-e4879c046192:relationship_consequence|WC01190:CG-02cfcae37758:relationship_consequence|WC01223:CG-378e04c1a718:relationship_consequence|WC01256:CG-e127a2e1e97d:relationship_consequence|WC01289:CG-b2e1e89c1a63:relationship_consequence	shared_existing_scene
B02_L008	20	20	WC00662:CG-c795175ae17f:return_or_resolution|WC00695:CG-8ce520caf072:return_or_resolution|WC00728:CG-f9d5323da885:return_or_resolution|WC00761:CG-4a16cb22a104:return_or_resolution|WC00794:CG-d387f13c594c:return_or_resolution|WC00827:CG-5f514c86d331:return_or_resolution|WC00860:CG-76f85d2c1310:return_or_resolution|WC00893:CG-b267bd4fe01b:return_or_resolution|WC00926:CG-1de83da5962d:return_or_resolution|WC00959:CG-ef3ef3021c76:return_or_resolution|WC00992:CG-9bbface3e682:return_or_resolution|WC01025:CG-206dc7a144fa:return_or_resolution|WC01058:CG-330108f8810a:return_or_resolution|WC01091:CG-612d3c86b60e:return_or_resolution|WC01124:CG-6ab0398cfbb2:return_or_resolution|WC01157:CG-e4879c046192:return_or_resolution|WC01190:CG-02cfcae37758:return_or_resolution|WC01223:CG-378e04c1a718:return_or_resolution|WC01256:CG-e127a2e1e97d:return_or_resolution|WC01289:CG-b2e1e89c1a63:return_or_resolution	shared_existing_scene
B02_L009	20	20	WC01322:CG-c795175ae17f:introduction|WC01355:CG-8ce520caf072:introduction|WC01388:CG-f9d5323da885:introduction|WC01421:CG-4a16cb22a104:introduction|WC01454:CG-d387f13c594c:introduction|WC01487:CG-5f514c86d331:introduction|WC01520:CG-76f85d2c1310:introduction|WC01553:CG-b267bd4fe01b:introduction|WC01586:CG-1de83da5962d:introduction|WC01619:CG-ef3ef3021c76:introduction|WC01652:CG-9bbface3e682:introduction|WC01685:CG-206dc7a144fa:introduction|WC01718:CG-330108f8810a:introduction|WC01751:CG-612d3c86b60e:introduction|WC01784:CG-6ab0398cfbb2:introduction|WC01817:CG-e4879c046192:introduction|WC01850:CG-02cfcae37758:introduction|WC01883:CG-378e04c1a718:introduction|WC01916:CG-e127a2e1e97d:introduction|WC01949:CG-b2e1e89c1a63:introduction	shared_existing_scene
B02_L010	20	20	WC01322:CG-c795175ae17f:development|WC01355:CG-8ce520caf072:development|WC01388:CG-f9d5323da885:development|WC01421:CG-4a16cb22a104:development|WC01454:CG-d387f13c594c:development|WC01487:CG-5f514c86d331:development|WC01520:CG-76f85d2c1310:development|WC01553:CG-b267bd4fe01b:development|WC01586:CG-1de83da5962d:development|WC01619:CG-ef3ef3021c76:development|WC01652:CG-9bbface3e682:development|WC01685:CG-206dc7a144fa:development|WC01718:CG-330108f8810a:development|WC01751:CG-612d3c86b60e:development|WC01784:CG-6ab0398cfbb2:development|WC01817:CG-e4879c046192:development|WC01850:CG-02cfcae37758:development|WC01883:CG-378e04c1a718:development|WC01916:CG-e127a2e1e97d:development|WC01949:CG-b2e1e89c1a63:development	shared_existing_scene
B02_L011	20	20	WC01322:CG-c795175ae17f:relationship_consequence|WC01355:CG-8ce520caf072:relationship_consequence|WC01388:CG-f9d5323da885:relationship_consequence|WC01421:CG-4a16cb22a104:relationship_consequence|WC01454:CG-d387f13c594c:relationship_consequence|WC01487:CG-5f514c86d331:relationship_consequence|WC01520:CG-76f85d2c1310:relationship_consequence|WC01553:CG-b267bd4fe01b:relationship_consequence|WC01586:CG-1de83da5962d:relationship_consequence|WC01619:CG-ef3ef3021c76:relationship_consequence|WC01652:CG-9bbface3e682:relationship_consequence|WC01685:CG-206dc7a144fa:relationship_consequence|WC01718:CG-330108f8810a:relationship_consequence|WC01751:CG-612d3c86b60e:relationship_consequence|WC01784:CG-6ab0398cfbb2:relationship_consequence|WC01817:CG-e4879c046192:relationship_consequence|WC01850:CG-02cfcae37758:relationship_consequence|WC01883:CG-378e04c1a718:relationship_consequence|WC01916:CG-e127a2e1e97d:relationship_consequence|WC01949:CG-b2e1e89c1a63:relationship_consequence	shared_existing_scene
B02_L012	20	20	WC01322:CG-c795175ae17f:return_or_resolution|WC01355:CG-8ce520caf072:return_or_resolution|WC01388:CG-f9d5323da885:return_or_resolution|WC01421:CG-4a16cb22a104:return_or_resolution|WC01454:CG-d387f13c594c:return_or_resolution|WC01487:CG-5f514c86d331:return_or_resolution|WC01520:CG-76f85d2c1310:return_or_resolution|WC01553:CG-b267bd4fe01b:return_or_resolution|WC01586:CG-1de83da5962d:return_or_resolution|WC01619:CG-ef3ef3021c76:return_or_resolution|WC01652:CG-9bbface3e682:return_or_resolution|WC01685:CG-206dc7a144fa:return_or_resolution|WC01718:CG-330108f8810a:return_or_resolution|WC01751:CG-612d3c86b60e:return_or_resolution|WC01784:CG-6ab0398cfbb2:return_or_resolution|WC01817:CG-e4879c046192:return_or_resolution|WC01850:CG-02cfcae37758:return_or_resolution|WC01883:CG-378e04c1a718:return_or_resolution|WC01916:CG-e127a2e1e97d:return_or_resolution|WC01949:CG-b2e1e89c1a63:return_or_resolution	shared_existing_scene
B02_L013	20	20	WC01982:CG-c795175ae17f:introduction|WC02015:CG-8ce520caf072:introduction|WC02048:CG-f9d5323da885:introduction|WC02081:CG-4a16cb22a104:introduction|WC02114:CG-d387f13c594c:introduction|WC02147:CG-5f514c86d331:introduction|WC02180:CG-76f85d2c1310:introduction|WC02213:CG-b267bd4fe01b:introduction|WC02246:CG-1de83da5962d:introduction|WC02279:CG-ef3ef3021c76:introduction|WC02312:CG-9bbface3e682:introduction|WC02345:CG-206dc7a144fa:introduction|WC02378:CG-330108f8810a:introduction|WC02411:CG-612d3c86b60e:introduction|WC02444:CG-6ab0398cfbb2:introduction|WC02477:CG-e4879c046192:introduction|WC02510:CG-02cfcae37758:introduction|WC02543:CG-378e04c1a718:introduction|WC02576:CG-e127a2e1e97d:introduction|WC02609:CG-b2e1e89c1a63:introduction	shared_existing_scene
B02_L014	20	20	WC01982:CG-c795175ae17f:development|WC02015:CG-8ce520caf072:development|WC02048:CG-f9d5323da885:development|WC02081:CG-4a16cb22a104:development|WC02114:CG-d387f13c594c:development|WC02147:CG-5f514c86d331:development|WC02180:CG-76f85d2c1310:development|WC02213:CG-b267bd4fe01b:development|WC02246:CG-1de83da5962d:development|WC02279:CG-ef3ef3021c76:development|WC02312:CG-9bbface3e682:development|WC02345:CG-206dc7a144fa:development|WC02378:CG-330108f8810a:development|WC02411:CG-612d3c86b60e:development|WC02444:CG-6ab0398cfbb2:development|WC02477:CG-e4879c046192:development|WC02510:CG-02cfcae37758:development|WC02543:CG-378e04c1a718:development|WC02576:CG-e127a2e1e97d:development|WC02609:CG-b2e1e89c1a63:development	shared_existing_scene
B02_L015	20	20	WC01982:CG-c795175ae17f:relationship_consequence|WC02015:CG-8ce520caf072:relationship_consequence|WC02048:CG-f9d5323da885:relationship_consequence|WC02081:CG-4a16cb22a104:relationship_consequence|WC02114:CG-d387f13c594c:relationship_consequence|WC02147:CG-5f514c86d331:relationship_consequence|WC02180:CG-76f85d2c1310:relationship_consequence|WC02213:CG-b267bd4fe01b:relationship_consequence|WC02246:CG-1de83da5962d:relationship_consequence|WC02279:CG-ef3ef3021c76:relationship_consequence|WC02312:CG-9bbface3e682:relationship_consequence|WC02345:CG-206dc7a144fa:relationship_consequence|WC02378:CG-330108f8810a:relationship_consequence|WC02411:CG-612d3c86b60e:relationship_consequence|WC02444:CG-6ab0398cfbb2:relationship_consequence|WC02477:CG-e4879c046192:relationship_consequence|WC02510:CG-02cfcae37758:relationship_consequence|WC02543:CG-378e04c1a718:relationship_consequence|WC02576:CG-e127a2e1e97d:relationship_consequence|WC02609:CG-b2e1e89c1a63:relationship_consequence	shared_existing_scene
B02_L016	20	20	WC01982:CG-c795175ae17f:return_or_resolution|WC02015:CG-8ce520caf072:return_or_resolution|WC02048:CG-f9d5323da885:return_or_resolution|WC02081:CG-4a16cb22a104:return_or_resolution|WC02114:CG-d387f13c594c:return_or_resolution|WC02147:CG-5f514c86d331:return_or_resolution|WC02180:CG-76f85d2c1310:return_or_resolution|WC02213:CG-b267bd4fe01b:return_or_resolution|WC02246:CG-1de83da5962d:return_or_resolution|WC02279:CG-ef3ef3021c76:return_or_resolution|WC02312:CG-9bbface3e682:return_or_resolution|WC02345:CG-206dc7a144fa:return_or_resolution|WC02378:CG-330108f8810a:return_or_resolution|WC02411:CG-612d3c86b60e:return_or_resolution|WC02444:CG-6ab0398cfbb2:return_or_resolution|WC02477:CG-e4879c046192:return_or_resolution|WC02510:CG-02cfcae37758:return_or_resolution|WC02543:CG-378e04c1a718:return_or_resolution|WC02576:CG-e127a2e1e97d:return_or_resolution|WC02609:CG-b2e1e89c1a63:return_or_resolution	shared_existing_scene
B02_L017	20	20	WC02642:CG-c795175ae17f:introduction|WC02675:CG-8ce520caf072:introduction|WC02708:CG-f9d5323da885:introduction|WC02741:CG-4a16cb22a104:introduction|WC02774:CG-d387f13c594c:introduction|WC02807:CG-5f514c86d331:introduction|WC02840:CG-76f85d2c1310:introduction|WC02873:CG-b267bd4fe01b:introduction|WC02906:CG-1de83da5962d:introduction|WC02939:CG-ef3ef3021c76:introduction|WC02972:CG-9bbface3e682:introduction|WC03005:CG-206dc7a144fa:introduction|WC03038:CG-330108f8810a:introduction|WC03071:CG-612d3c86b60e:introduction|WC03104:CG-6ab0398cfbb2:introduction|WC03137:CG-e4879c046192:introduction|WC03170:CG-02cfcae37758:introduction|WC03203:CG-378e04c1a718:introduction|WC03236:CG-e127a2e1e97d:introduction|WC03269:CG-b2e1e89c1a63:introduction	shared_existing_scene
B02_L018	20	20	WC02642:CG-c795175ae17f:development|WC02675:CG-8ce520caf072:development|WC02708:CG-f9d5323da885:development|WC02741:CG-4a16cb22a104:development|WC02774:CG-d387f13c594c:development|WC02807:CG-5f514c86d331:development|WC02840:CG-76f85d2c1310:development|WC02873:CG-b267bd4fe01b:development|WC02906:CG-1de83da5962d:development|WC02939:CG-ef3ef3021c76:development|WC02972:CG-9bbface3e682:development|WC03005:CG-206dc7a144fa:development|WC03038:CG-330108f8810a:development|WC03071:CG-612d3c86b60e:development|WC03104:CG-6ab0398cfbb2:development|WC03137:CG-e4879c046192:development|WC03170:CG-02cfcae37758:development|WC03203:CG-378e04c1a718:development|WC03236:CG-e127a2e1e97d:development|WC03269:CG-b2e1e89c1a63:development	shared_existing_scene
B02_L019	20	20	WC02642:CG-c795175ae17f:relationship_consequence|WC02675:CG-8ce520caf072:relationship_consequence|WC02708:CG-f9d5323da885:relationship_consequence|WC02741:CG-4a16cb22a104:relationship_consequence|WC02774:CG-d387f13c594c:relationship_consequence|WC02807:CG-5f514c86d331:relationship_consequence|WC02840:CG-76f85d2c1310:relationship_consequence|WC02873:CG-b267bd4fe01b:relationship_consequence|WC02906:CG-1de83da5962d:relationship_consequence|WC02939:CG-ef3ef3021c76:relationship_consequence|WC02972:CG-9bbface3e682:relationship_consequence|WC03005:CG-206dc7a144fa:relationship_consequence|WC03038:CG-330108f8810a:relationship_consequence|WC03071:CG-612d3c86b60e:relationship_consequence|WC03104:CG-6ab0398cfbb2:relationship_consequence|WC03137:CG-e4879c046192:relationship_consequence|WC03170:CG-02cfcae37758:relationship_consequence|WC03203:CG-378e04c1a718:relationship_consequence|WC03236:CG-e127a2e1e97d:relationship_consequence|WC03269:CG-b2e1e89c1a63:relationship_consequence	shared_existing_scene
B02_L020	20	20	WC02642:CG-c795175ae17f:return_or_resolution|WC02675:CG-8ce520caf072:return_or_resolution|WC02708:CG-f9d5323da885:return_or_resolution|WC02741:CG-4a16cb22a104:return_or_resolution|WC02774:CG-d387f13c594c:return_or_resolution|WC02807:CG-5f514c86d331:return_or_resolution|WC02840:CG-76f85d2c1310:return_or_resolution|WC02873:CG-b267bd4fe01b:return_or_resolution|WC02906:CG-1de83da5962d:return_or_resolution|WC02939:CG-ef3ef3021c76:return_or_resolution|WC02972:CG-9bbface3e682:return_or_resolution|WC03005:CG-206dc7a144fa:return_or_resolution|WC03038:CG-330108f8810a:return_or_resolution|WC03071:CG-612d3c86b60e:return_or_resolution|WC03104:CG-6ab0398cfbb2:return_or_resolution|WC03137:CG-e4879c046192:return_or_resolution|WC03170:CG-02cfcae37758:return_or_resolution|WC03203:CG-378e04c1a718:return_or_resolution|WC03236:CG-e127a2e1e97d:return_or_resolution|WC03269:CG-b2e1e89c1a63:return_or_resolution	shared_existing_scene
B02_L021	20	20	WC03302:CG-c795175ae17f:introduction|WC03335:CG-8ce520caf072:introduction|WC03368:CG-f9d5323da885:introduction|WC03401:CG-4a16cb22a104:introduction|WC03434:CG-d387f13c594c:introduction|WC03467:CG-5f514c86d331:introduction|WC03500:CG-76f85d2c1310:introduction|WC03533:CG-b267bd4fe01b:introduction|WC03566:CG-1de83da5962d:introduction|WC03599:CG-ef3ef3021c76:introduction|WC03632:CG-9bbface3e682:introduction|WC03665:CG-206dc7a144fa:introduction|WC03698:CG-330108f8810a:introduction|WC03731:CG-612d3c86b60e:introduction|WC03764:CG-6ab0398cfbb2:introduction|WC03797:CG-e4879c046192:introduction|WC03830:CG-02cfcae37758:introduction|WC03863:CG-378e04c1a718:introduction|WC03896:CG-e127a2e1e97d:introduction|WC03929:CG-b2e1e89c1a63:introduction	shared_existing_scene
B02_L022	20	20	WC03302:CG-c795175ae17f:development|WC03335:CG-8ce520caf072:development|WC03368:CG-f9d5323da885:development|WC03401:CG-4a16cb22a104:development|WC03434:CG-d387f13c594c:development|WC03467:CG-5f514c86d331:development|WC03500:CG-76f85d2c1310:development|WC03533:CG-b267bd4fe01b:development|WC03566:CG-1de83da5962d:development|WC03599:CG-ef3ef3021c76:development|WC03632:CG-9bbface3e682:development|WC03665:CG-206dc7a144fa:development|WC03698:CG-330108f8810a:development|WC03731:CG-612d3c86b60e:development|WC03764:CG-6ab0398cfbb2:development|WC03797:CG-e4879c046192:development|WC03830:CG-02cfcae37758:development|WC03863:CG-378e04c1a718:development|WC03896:CG-e127a2e1e97d:development|WC03929:CG-b2e1e89c1a63:development	shared_existing_scene
