book_num	rank	name	score	tier	reason	source_anchor	is_core	is_dark_transient
9	18	NEITH	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
9	19	ROLZEN	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
9	20	RYLOS / BOOJAY	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
9	21	pre_pip_role	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
9	22	rylos_arc	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
9	23	rylos_pip_law	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
9	24	Rylos	68	registry	character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0030+SRC0031	true	false
10	1	Mack	290	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	2	Boojay	273	active_cast	placement_by_book|character_generation_review		true	false
10	3	Pip	220	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
10	4	Xethrolund	220	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	5	canonical_id	171	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
10	6	Cockatrice	140	active_cast	placement_by_book		false	false
10	7	role	123	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
10	8	source_stack	123	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
10	9	first_appears	99	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
10	10	book_25	87	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
10	11	DAISY MAY	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	12	DERVISH	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	13	MAJISKII	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	14	NEITH	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	15	ROLZEN	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	16	URSULA	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	17	RYLOS / BOOJAY	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	18	pre_pip_role	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	19	rylos_arc	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	20	rylos_pip_law	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
10	21	Rylos	68	registry	character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0030+SRC0031	true	false
10	22	arc	51	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
10	23	book_24	39	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
10	24	faction	39	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	1	Pip	290	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
11	2	Xethrolund	290	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
11	3	Boojay	288	active_cast	placement_by_book|character_generation_review	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
11	4	Mack	220	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
11	5	canonical_id	171	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	6	role	123	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	7	source_stack	123	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	8	first_appears	99	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	9	book_25	87	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	10	DAISY MAY	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	11	DERVISH	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	12	MAJISKII	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	13	NEITH	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	14	ROLZEN	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	15	URSULA	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	16	RYLOS / BOOJAY	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	17	pre_pip_role	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	18	rylos_arc	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	19	rylos_pip_law	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
11	20	Rylos	68	registry	character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0030+SRC0031	true	false
11	21	arc	51	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	22	book_24	39	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	23	faction	39	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
11	24	magic	39	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
12	1	Daisy May	290	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
12	2	Pip	290	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
12	3	Mack	220	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
12	4	Majiskii	220	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
12	5	Xethrolund	220	active_cast	placement_by_book|named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	true	false
12	6	canonical_id	171	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
12	7	role	123	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
12	8	source_stack	123	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
12	9	first_appears	99	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
12	10	book_25	87	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
12	11	DERVISH	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	12	NEITH	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	13	ROLZEN	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	14	URSULA	80	named_cast	named_cast_top300|character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	15	RYLOS / BOOJAY	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	16	pre_pip_role	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	17	rylos_arc	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	18	rylos_pip_law	72	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	true	false
12	19	Rylos	68	registry	character_registry	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0030+SRC0031	true	false
12	20	Boojay	63	reviewed	character_generation_review		true	false
12	21	arc	51	named_cast	named_cast_top300	SRC0001+SRC0002+SRC0003+SRC0004+SRC0005+SRC0006+SRC0007+SRC0008+SRC0009+SRC0010+SRC0011+SRC0012+SRC0013+SRC0014+SRC0015+SRC0016+SRC0017+SRC0018+SRC0019+SRC0020+SRC0021+SRC0022+SRC0023+SRC0024+SRC0025+SRC0026+SRC0027+SRC0029+SRC0030+SRC0031	false	false
