serial	domain	name	source_refs	term_hits	interaction_layers	generator_status	status
WDM-STRUCTURE-8a3e32ab946c	structure	Believed	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-6c74b70b2ca1	structure	After	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-b10c68aa4aa6	structure	Reached	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-7b7b6defa4af	structure	"Sanctuary-Has-to-Be-Believed-In-After-It-Is-Reached

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-3e558c93394c	structure	"S187
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-07c0d80994cf	structure	"Choices Make World

Sanctuary-Has-to-Be-Believed-In-After-It-Is-Reached"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-d0e530db2da0	structure	"Sanctuary-Light-Changes-the-Symbolism

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0c487a661654	structure	"S214
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-9c82e72e1e2a	structure	"Choices Make World

Sanctuary-Light-Changes-the-Symbolism"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-b04c42bc20c4	structure	Becomes	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-cc8b4f74eb34	structure	Reading	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-790b44513133	structure	"Rylos Vayne Johnson-Becomes-Part-of-the-Reading

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0683be814042	structure	"S215
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-a7e9127c725c	structure	"Choices Make World

Rylos Vayne"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-953b16f53876	structure	"The-Blue-Thread-Is-No-Longer-Theoretical

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-141a22601e21	structure	"S219
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-30a69c014961	structure	"Choices Make World

The-Blue-Thread-Is-No-Longer-Theoretical"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-318acefb3691	structure	Prophecy	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-553cea1f3870	structure	Home	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt|canon/canonical_story_tree/books/Book_10_Mack_Falls/book_content.txt	portal|shelter|structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-98f17050f840	structure	"The-Beat-Ends-with-Prophecy-Inside-the-Home

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-ecb4c09aecfc	structure	"S220
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-c653b1335ab9	structure	"Choices Make World

The-Beat-Ends-with-Prophecy-Inside-the-Home"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0c38368ec2de	structure	"Choices Make World

The-Beat-Ends-on-Preparation-Not-Panic"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-61969e5840a4	structure	Looks	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-323a75b28f96	structure	Back	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-89cb665200af	structure	Road	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-ab912badc43b	structure	From	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/world/wowas_world_zone_map.json	settlement|shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-a6ebc3be7a3a	structure	Within	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-25587bed8bb2	structure	"Pip-Looks-Back-at-the-Road-From-Within-Shelter

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-ecf77d51f149	structure	"S241
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-be9b59076a5f	structure	"Choices Make World

Pip-Looks-Back-at-the-Road-From-Within-Shelter"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-6c7906d6b5d8	structure	Constellation	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-a3b77f149c53	structure	"Rylos Vayne Johnson-Is-Now-Part-of-the-Constellation

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-b488727392a9	structure	Names	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt	shelter|structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-2b7343b4286c	structure	Returning	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-d305cb405c34	structure	Pressure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_03_The_First_Thread/book_content.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	shelter|structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-ad6e90a7a109	structure	"Mack-Names-the-Returning-Pressure

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-afd57fd3d05a	structure	"S250
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-58e86a41b149	structure	"Choices Make World

Mack-Names-the-Returning-Pressure"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-8475562146e6	structure	Johnson-Sees-the-Conflict-and-Does-Not-Mock-It	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-6076f515785e	structure	Blue	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-fd4f0d3e3ec9	structure	Thread	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_03_The_First_Thread/book_content.txt	shelter|structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0bd50b2bdd71	structure	Feels	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_03_The_First_Thread/book_content.txt	shelter|structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-34a67722c429	structure	Closer	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-49a32cd33130	structure	"The-Blue-Thread-Feels-Closer-in-Shelter

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-7825948e09ce	structure	"S260
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-390457c26812	structure	"Choices Make World

The-Blue-Thread-Feels-Closer-in-Shelter"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0a65044cfebc	structure	Daily	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-d6464e68ebca	structure	Care	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-87b5ebbb58cc	structure	Cosmic	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_03_The_First_Thread/book_content.txt	shelter|structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-3bdbfb70b7a0	structure	Collide	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-a227ef7f2fa6	structure	"Daily-Care-and-Cosmic-Pressure-Collide

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-5681bb70ba9d	structure	"Hope-and-Dread-Rise-Together

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-b0acfd0e3db8	structure	"S278
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-bdd968aea062	structure	"Choices Make World

Hope-and-Dread-Rise-Together"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-d875b761f36b	structure	Preparation	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-3127b0f0995e	structure	Ground	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/world/wowas_world_zone_map.json	settlement|shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-582d30d221a3	structure	"Shelter-Becomes-Preparation-Ground

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-1ef07d7aef11	structure	"S279
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-eff308c4e87a	structure	"Choices Make World

Shelter-Becomes-Preparation-Ground"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-6b39d66e2736	structure	Looking	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-07279c618391	structure	Forward	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-8bb18073f7bf	structure	Hard	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_10_Mack_Falls/book_content.txt	portal|shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-9eabc0ca95b8	structure	"The-Beat-Ends-with-the-Story-Looking-Forward-Hard

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-f48d06a79b65	structure	Refuge	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0142e223196b	structure	Turns	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-673d6b37c589	structure	into	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-e7d9c898182a	structure	Origin	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-06d85a07440f	structure	"Refuge-Turns-Back-into-Origin

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-8173180a3974	structure	"S361
beat"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-9ea80337a31c	structure	"Choices Make World

Refuge-Turns-Back-into-Origin"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-ad23a2982797	structure	Recast	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-063d939f8366	structure	"Rest-Is-Recast-as-Preparation

scene"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	shelter	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-3b784bc15a84	structure	S014 Rylos Vayne Johnson-Watches-Pips-Reaction-Closely	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-c69ee6bc89ad	structure	He reads the diary first	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0d0ac508ac85	structure	through Pip rather than through	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0fe2e1f12deb	structure	its contents	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-3d738aa40338	structure	S015 The-Diary-Is-Not-Neutral-Memory	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-cd4fc0a6813b	structure	It behaves like	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-7e4f12c78f04	structure	living thread into another structure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-b47529ae6d40	structure	of truth	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-9689cdb0c660	structure	S016 Home-Grows-Stranger-Without-Growing-Less-Loving	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-f477a7efab2f	structure	Sanctuary can hold mystery without	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-5a5038fbe505	structure	losing safety	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-ab0adee1fdaa	structure	S017 Pip-Hesitates-to-Open-What-Wants-Him	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-d4ba5571b0dd	structure	Desire and fear meet at	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-0d406764e921	structure	S056 Sanctuary-Feels-More-Precious-Because-It-Is-Temporary	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-bc867d5beb0b	structure	Home's value sharpens under threat	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-dfe4e74f5f16	structure	S057 Pairhood-Deepens-in-Unremarkable-Minutes	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-STRUCTURE-40a26460922b	structure	Quiet scenes continue building structure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	structure	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
