serial	domain	name	source_refs	term_hits	interaction_layers	generator_status	status
WDM-LOCATION-6a2536be7ed0	location	S276 Rylos Vayne Johnson-Understands-He-Is-Entangled-Not-Adjacent	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-2b349422d880	location	but what kind of future	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-dc1d26b57542	location	is approaching	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-6a0b3a3bf935	location	S278 Hope-and-Dread-Rise-Together	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-56d27413630c	location	The answering future contains beauty	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-82a1d99a22d5	location	and terror at once	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-d760ddb0b206	location	S279 Shelter-Becomes-Preparation-Ground	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-f24405cdcea6	location	The oasis is redefined as	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-05eeba4c15e9	location	staging ground rather than endpoint	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-bbce5018f2d3	location	S280 The-Beat-Ends-with-the-Story-Looking-Forward-Hard	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-bfdcf26b87d8	location	The future is no longer	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-469154ea3e84	location	abstract pressure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-bb16eefad652	location	it has begun speaking back	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-f72023f64b5b	location	He begins learning when secrecy	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-bda567e26d10	location	serves truth and when it	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-da46cb37689c	location	starves it	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-c1517e2a24d0	location	S304 The-Beat-Ends-with-the-Blue-Thread-Entering-Daily-Life	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-43017c8be600	location	The future now has	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-47b6940bf698	location	place at the table	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-153c0a67ce9d	location	The Oasis Has	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-519e3b3e3061	location	"Daily Life Worth Defending
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-f5bb7b5715c7	location	S305 Ordinary-Rhythm-Becomes-Visible-as-Treasure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-23f850f9d869	location	The sanctuary's routine life gains	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-b74db6872e9d	location	emotional and moral weight	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-3e2bad6e977e	location	S306 Rylos Vayne Johnson-Participates-in-the-Day-Instead-of-Only-Recovering-In-It	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-2e58b8b5f43c	location	He starts inhabiting the oasis	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-0007273d643b	location	rather than merely passing through	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-9ccb2b04a84d	location	S307 Pip-Sees-What-Is-at-Stake-More-Clearly-Than-Before	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-d253a2cb0775	location	Daily life itself becomes something	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-5270fc4f06e6	location	worth protecting	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-95d168685c52	location	not just surviving toward	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-dcdcf6468e86	location	S308 Mack-World-Is-Revealed-as-Built-Love	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-43921b9a4023	location	The structure of the oasis	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-e72db2db9bdf	location	shows itself as intentional care	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-23238423e552	location	made durable	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-06ce2632f149	location	S309 Humor-Meal-Rest-and-Conversation-All-Turn-Sacred-by-Use	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-56fe08560ddd	location	The ordinary acquires story weight	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-8b2154b60e7c	location	through shared life	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-d5be7dfc6840	location	S310 The-Outside-World-Grows-More-Terrible-by-Contrast	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-20466d77f440	location	The better the oasis feels	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-736c00251408	location	the more costly future threat	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-75faf0b2cb0b	location	becomes	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-65e6bdfccad8	location	S311 Pip-Understands-Defense-as-Love-in-Action	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-25357b563be6	location	Protection is no longer only	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-1a801de1b82c	location	reaction	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_02_The_Diary_And_The_Blue_Light/book_content.txt	oasis|road	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-854a8c0a324b	location	it is loyalty to	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-e78f8b01c122	location	life-shape	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-3ac0a3b831cc	location	S312 The-Beat-Ends-with-the-Oasis-Defined-as-Worth-Fighting-For	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-b9acd3b39215	location	locks the emotional value of	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-85b25b2184ae	location	home before the saga asks	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-1e7e3feaa513	location	what it will cost	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-a3689e8abd37	location	merged from	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-a54c2ea0641f	location	scene	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt|canon/canonical_story_tree/books/Book_03_The_First_Thread/book_content.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt|canon/canonical_story_tree/world/wowas_world_zone_map.json	gate|oasis|road|zone	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-3fd5dd48f00f	location	part5	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-b282643d399f	location	Pip Is Not the Only	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-611cb909d51d	location	One Who Changes the Room	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-452cbff11274	location	S313 Rylos-Presence-Rewrites-Social-Gravity	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-44158ea19ef0	location	The oasis changes not only	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-24ad35e7438d	location	because Pip loves differently	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-7d102d3b9e62	location	but because Rylos Vayne Johnson	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-96a7f44d225d	location	himself alters the weather of	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-d83a9a7eb869	location	every room he enters	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-c631e091ecf2	location	S314 Wit-Becomes-a-Structural-Force	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-5c70ed59c4e0	location	His humor starts cutting tension	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-6b589768dfe7	location	and expectation around his rhythms	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-380e2398da60	location	S316 Injury-Does-Not-Reduce-His-Impact	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-829e41dfd303	location	Even wounded	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-58745773c4e7	location	he is not passive matter	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-3a86404c975b	location	in the room	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-8fdf751a8348	location	he is an active shaper	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-59b64dccc53b	location	of tone and relation	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-069dc76daed5	location	S317 Pip-Watches-the-Oasis-Receive-Him	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-8b4b543ed2dc	location	Seeing others respond to Rylos	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-8d01d08d435a	location	Vayne Johnson deepens Pip's feelings	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-59ba6bde0e6c	location	and sharpens his protective instincts	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-34800b474f58	location	S318 Mack-Recognizes-a-Second-Center-of-Gravity	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-4ec432600f4e	location	The guardian sees that this	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-18d0ba44715c	location	No one formally declares it	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-30c956fb0999	location	but Rylos Vayne Johnson begins	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-e484ffaff41e	location	to belong by lived fact	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-31918cf90ceb	location	S320 The-Beat-Ends-with-the-Room-Changed-by-Two-Boys-Not-One	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-eadfd36c204c	location	The social and emotional center	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-558e5dec59b2	location	of the oasis has widened	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-48e315440bc4	location	permanently	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-ce6a6d9099f9	location	The Prophecy Wants More Than	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-8de2c77f8609	location	"Fear
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-acd1f7b31a34	location	S321 Pip-Reconsiders-What-Prophecy-Is-For	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-dbc022ac53b5	location	He starts understanding that prophecy	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-b283288fc54c	location	is not merely warning	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-4ca6cca18a33	location	The Wounded World Still Needs	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-2bd80644ae63	location	"Warden
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-7d5758ee71c3	location	S329 Pips-Care-Expands-From-One-Boy-Back-to-the-World	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-2e0f8463cce2	location	Through Rylos Vayne Johnson	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-b699cf90d7ea	location	he reconnects to the larger	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-LOCATION-81c4dafb9dfe	location	woundedness outside the oasis	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_01_Choices_Make_World/book_content.txt	oasis	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
