serial	domain	name	source_refs	term_hits	interaction_layers	generator_status	status
WDM-POPULATION-80daf09850ee	population	Theme sharpens	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt|canon/canonical_story_tree/books/Book_15_Suffocating_In_Silence/book_content.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt|canon/canonical_story_tree/books/Book_25_Death_Is_Rebirth/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-c03eb27c14ce	population	S084 The-Beat-Ends-with-Species-and-Relation-Truth-Held-Firm	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-4494c2384069	population	stays clean	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt|canon/canonical_story_tree/books/Book_15_Suffocating_In_Silence/book_content.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt|canon/canonical_story_tree/books/Book_25_Death_Is_Rebirth/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-98aa26b1502b	population	B11	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-ef07d7076151	population	"The Crossing Attempt
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-69ca12080cec	population	scenes	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality|species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-98e14eaa0b4e	population	S085 The-First-True-Move-Toward-the-Portal-Begins	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-a9ad9af3d27d	population	Tension converts into action	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_11_The_Portal_Opens/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-f37a9c056f92	population	S083 The-Household-Finds-Steadiness-By-Not-Lying-About-Who-Anyone-Is	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-14323e653db6	population	S084 The-Beat-Ends-with-Species-and-Relation-Truth-Held-Firm-Through-Stasis	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-07fe7bf577e8	population	B12	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-c41966d54a5f	population	Hairline Shift in the Held	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-6473a14ecb74	population	"Field
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-6f9349a1979d	population	S085 Something-Within-Stasis-Moves-a-Fraction	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_12_Stasis/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-e9a08b4c71cb	population	Relationship truth remains intact	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-760b5c331838	population	S076 Pip-Feels-How-Much-of-Reality-Is-Carried-by-Beings-Who-Simply-Stay-Themselves	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-2c5c273807a1	population	Emotional growth continues	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-c270c5132aa0	population	S077 Rylos-Understands-That-Continuity-Of-Species-and-Love-Is-Part-of-What-Rebuilds-the-Household	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-3694794331cb	population	Important insight	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-4fe2e10408ae	population	S078 Mack-Grows-Sheltered-Runs-and-Resting-Hollows-Without-Humanizing-Them	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-30eb8840affb	population	Representation remains correct	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-38f080ac8ca4	population	Canon stays explicit again	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt|canon/canonical_story_tree/books/Book_15_Suffocating_In_Silence/book_content.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt|canon/canonical_story_tree/books/Book_25_Death_Is_Rebirth/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-aaad90787ce0	population	S083 The-Household-Feels-More-True-When-Nothing-Is-Flattened	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-b6b35a54c626	population	S084 The-Beat-Ends-with-Species-and-Relation-Truth-Held-Through-Afterwake	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-e13076adac5e	population	B13	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-7e270168c190	population	"The First Real Reorientation
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-326ed972fab1	population	S085 The-Household-Finally-Makes-a-Move-That-Belongs-to-the-New-World-State-Not-the-Old-One	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_13_The_Afterwake/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-14ba8e61a5ca	population	S083 The-Household-Feels-More-True-When-No-One-Is-Flattened	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-292afe9e7b9c	population	S084 The-Beat-Ends-with-Species-and-Relation-Truth-Held-through-Long-Reorientation	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-e97792857704	population	B14	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-ad573448bc00	population	"New Daily Route
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-4b45690e04b3	population	S085 The-Household-Finally-Builds-a-Daily-Path-That-Belongs-to-the-New-World-State	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_14_The_Long_Reorientation/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-06e7d8e6d5d6	population	S081 Daisy-May-Is-Never-Sacrificed	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_15_Suffocating_In_Silence/book_content.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt|canon/canonical_story_tree/books/Book_25_Death_Is_Rebirth/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-53676b8946df	population	S083 The-Household-Feels-More-True-When-Species-and-Relational-Truth-Are-Kept-Clean	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_15_Suffocating_In_Silence/book_content.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt|canon/canonical_story_tree/books/Book_25_Death_Is_Rebirth/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-33901027f013	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-As-Breathing-Truth-Within-a-Suffocating-Book	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_15_Suffocating_In_Silence/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-9d3ca63c4ca7	population	S083 The-Household-Feels-More-True-When-Species-and-Relation-Truth-Are-Kept-Clean	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-d669a4f34cd5	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-In-the-Larger-Field	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-b760ed9d50c4	population	B16	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-d2202474432a	population	The First Major Outer Reach	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_16_The_Deepening_World/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-9c44df5690e7	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-Against-Darker-Pressure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-161000b34406	population	B17	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-2c21d4fdc979	population	The First Direct Contact with	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_17_Black_Heart_Scar/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-59e1b5dc400e	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-As-Steady-Mass	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-53417d263c30	population	B18	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-c4550e3e0a26	population	The First Major Drift Event	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_18_Strange_Gravity/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-14f9bf0c1dc0	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-Above-the-Depth	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-9066d1a99134	population	B19	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-dffa0d508a1b	population	The First Direct Core Shock	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_19_The_Cracking_Core/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-e8ae0b49ff3c	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-As-True-Axis	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-fe858767075b	population	B20	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-b9c3cf626902	population	"The First Partial Break
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_20_The_Beforemath/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-d8005d123c81	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-at-the-Brink	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-88a61f1361f9	population	B21	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-385ce4307bc1	population	"The First Committed Lowering
target"	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_21_The_Final_Descent/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-911fe9e24af8	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-at-the-Gate	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-25c9c6c71e2d	population	B22	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-5be9b3b9adea	population	The First True Threshold Test	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_22_The_Last_Open_Gate/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-b65ca9b0fbe2	population	S084 The-Beat-Ends-with-Daisy-May-and-Majeski-Held-Firm-In-the-Answering-World	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-f1d7a0ed5159	population	B23	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-b472e1eb31fd	population	The First True Harmonic Convergence	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_23_The_Final_Resonance/book_content.txt	species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-3f783a877d30	population	Covers Beats	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-84f38d4f1770	population	Born To Die	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-b911f3e34ce8	population	B24	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality|species	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-2f31244176f7	population	Death Stops Being Future Tense	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-c1bf9aaff224	population	target	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-d1a33fe86ee3	population	S001 The-Book-Opens-on-Death-As-an-Active-Condition-Already-Inside-the-World	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-23d50cddc39f	population	Mortality is no longer distant	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-2d9d332ed2c5	population	forecast	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-70b70a04c1b9	population	S002 Pip-Feels-the-Weight-of-Finality-Pressing-on-the-Present-Moment	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-5c6c99f3f18d	population	Emotional and structural stakes deepen	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-c06efb1c5441	population	immediately	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-10cc4f68af05	population	S003 Rylos-Vayne-Johnson-Reads-the-State-As-Lethal-Without-Letting-It-Become-Hysteria	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-38e7cf43f6da	population	The vast willow remains present	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-89c068447431	population	through terminal pressure	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-311b31bca4e8	population	S005 The-Ground-Grows-Holding-Terraces-Last-Routes-and-Protective-Grottos-Out-of-the-Earth	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-edbae2fc9765	population	Life magic responds to mortality	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
WDM-POPULATION-80e5fb9538b9	population	conditions	canon/canonical_story_tree/all_25_books_latest_full_cycle.txt|canon/canonical_story_tree/books/Book_24_Born_To_Die/book_content.txt	mortality	timeline|relationships|scenes|quests|world	implemented_reference_map	reference_extracted_pending_domain_review
