book_num	book_title	era_band	slot_in_book	scene_id	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	event_beat_id	main_story_status	originality_status	domain_flags	quest_hook	world_introduction_anchor	coverage_status
2	The Diary and the Blue Light	Era I — Contact and First Threads	56	B02_L056	DIRECT_SOURCE	SCENE_LADDER	The Difference Between Pip and What Lies Beneath	The Difference Between Pip and What Lies Beneath	kept	 Event beat EB-RW-00396: a world introduction reveals a cost.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L056|event_beat:EB-RW-00396						EB-RW-00396	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00396: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	57	B02_L057	DIRECT_SOURCE	SCENE_LADDER	He Does Not Ask Directly at First	He Does Not Ask Directly at First	kept	 Event beat EB-RW-00397: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L057|event_beat:EB-RW-00397						EB-RW-00397	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00397: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	58	B02_L058	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Reads Around the Silence	Xethrolund Reads Around the Silence	kept	 Event beat EB-RW-00398: a character must trade certainty for movement.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L058|event_beat:EB-RW-00398						EB-RW-00398	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00398: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	59	B02_L059	DIRECT_SOURCE	SCENE_LADDER	A Response About Identity Without Prompt	A Response About Identity Without Prompt	kept	 Event beat EB-RW-00399: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L059|event_beat:EB-RW-00399						EB-RW-00399	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00399: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	60	B02_L060	DIRECT_SOURCE	SCENE_LADDER	Pip Feels Exposed by Accuracy	Pip Feels Exposed by Accuracy	kept	 Event beat EB-RW-00400: the group records a consequence before continuing.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L060|event_beat:EB-RW-00400						EB-RW-00400	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00400: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	61	B02_L061	DIRECT_SOURCE	SCENE_LADDER	He Writes About Names Carefully	He Writes About Names Carefully	kept	 Event beat EB-RW-00401: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L061|event_beat:EB-RW-00401						EB-RW-00401	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00401: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	62	B02_L062	DIRECT_SOURCE	SCENE_LADDER	Ordinary Names Start Feeling Thin	Ordinary Names Start Feeling Thin	kept	 Event beat EB-RW-00402: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L062|event_beat:EB-RW-00402						EB-RW-00402	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00402: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	63	B02_L063	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Refuses Flattening	Xethrolund Refuses Flattening	kept	 Event beat EB-RW-00403: the ecology pushes back against the plan.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L063|event_beat:EB-RW-00403						EB-RW-00403	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00403: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	64	B02_L064	DIRECT_SOURCE	SCENE_LADDER	That Mercy Hurts in a Good Way	That Mercy Hurts in a Good Way	kept	 Event beat EB-RW-00404: a world introduction reveals a cost.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L064|event_beat:EB-RW-00404						EB-RW-00404	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00404: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	65	B02_L065	DIRECT_SOURCE	SCENE_LADDER	Pip Wonders If He Is Becoming Someone Else	Pip Wonders If He Is Becoming Someone Else	kept	 Event beat EB-RW-00405: the quest objective changes after evidence.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L065|event_beat:EB-RW-00405						EB-RW-00405	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00405: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	66	B02_L066	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Frames It as Unfolding	Xethrolund Frames It as Unfolding	kept	 Event beat EB-RW-00406: a character must trade certainty for movement.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L066|event_beat:EB-RW-00406						EB-RW-00406	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00406: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	67	B02_L067	DIRECT_SOURCE	SCENE_LADDER	The Name Indalwin Stirs More Strongly	The Name Indalwin Stirs More Strongly	kept	 Event beat EB-RW-00407: a creature signal interrupts the obvious solution.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L067|event_beat:EB-RW-00407						EB-RW-00407	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00407: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	68	B02_L068	DIRECT_SOURCE	SCENE_LADDER	Pip Feels It in the Spine	Pip Feels It in the Spine	kept	 Event beat EB-RW-00408: the group records a consequence before continuing.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L068|event_beat:EB-RW-00408						EB-RW-00408	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00408: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	69	B02_L069	DIRECT_SOURCE	SCENE_LADDER	A Name as Weight	A Name as Weight	kept	 Event beat EB-RW-00409: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L069|event_beat:EB-RW-00409						EB-RW-00409	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00409: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	70	B02_L070	DIRECT_SOURCE	SCENE_LADDER	The Fear of Being Too Large for His Life	The Fear of Being Too Large for His Life	kept	 Event beat EB-RW-00410: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L070|event_beat:EB-RW-00410						EB-RW-00410	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00410: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	71	B02_L071	DIRECT_SOURCE	SCENE_LADDER	Mack Calls Him by the Ordinary Name	Mack Calls Him by the Ordinary Name	kept	 Event beat EB-RW-00411: the ecology pushes back against the plan.	Mack	wowas::mack_willow_father	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L071|event_beat:EB-RW-00411						EB-RW-00411	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00411: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	72	B02_L072	DIRECT_SOURCE	SCENE_LADDER	Pip Answers Anyway	Pip Answers Anyway	kept	 Event beat EB-RW-00412: a world introduction reveals a cost.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L072|event_beat:EB-RW-00412						EB-RW-00412	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00412: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	73	B02_L073	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Says He Is More Than He Knows	Xethrolund Says He Is More Than He Knows	kept	 Event beat EB-RW-00413: the quest objective changes after evidence.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L073|event_beat:EB-RW-00413						EB-RW-00413	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00413: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	74	B02_L074	DIRECT_SOURCE	SCENE_LADDER	Pip Writes the Harder Truth	Pip Writes the Harder Truth	kept	 Event beat EB-RW-00414: a character must trade certainty for movement.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L074|event_beat:EB-RW-00414						EB-RW-00414	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00414: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	75	B02_L075	DIRECT_SOURCE	SCENE_LADDER	The Book Holds the Tremor	The Book Holds the Tremor	kept	 Event beat EB-RW-00415: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L075|event_beat:EB-RW-00415						EB-RW-00415	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00415: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	76	B02_L076	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Meets the Question Gently	Xethrolund Meets the Question Gently	kept	 Event beat EB-RW-00416: the group records a consequence before continuing.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L076|event_beat:EB-RW-00416						EB-RW-00416	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00416: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	77	B02_L077	DIRECT_SOURCE	SCENE_LADDER	Pip Realizes He Is Safe Enough to Ask	Pip Realizes He Is Safe Enough to Ask	kept	 Event beat EB-RW-00417: choice pressure changes the route.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L077|event_beat:EB-RW-00417						EB-RW-00417	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00417: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	78	B02_L078	DIRECT_SOURCE	SCENE_LADDER	The Question of Self Stops Being Academic	The Question of Self Stops Being Academic	kept	 Event beat EB-RW-00418: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L078|event_beat:EB-RW-00418						EB-RW-00418	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00418: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	79	B02_L079	DIRECT_SOURCE	SCENE_LADDER	He Cannot Return to Simpler Naming	He Cannot Return to Simpler Naming	kept	 Event beat EB-RW-00419: the ecology pushes back against the plan.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L079|event_beat:EB-RW-00419						EB-RW-00419	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00419: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	80	B02_L080	DIRECT_SOURCE	SCENE_LADDER	Identity Has Entered the Bond	Identity Has Entered the Bond	kept	 Event beat EB-RW-00420: a world introduction reveals a cost.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L080|event_beat:EB-RW-00420						EB-RW-00420	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00420: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	81	B02_L081	DIRECT_SOURCE	SCENE_LADDER	Questions of Name and Self	Questions of Name and Self	kept	 Event beat EB-RW-00421: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_LADDER:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_SCENE_LADDER.md:B02_L081|event_beat:EB-RW-00421						EB-RW-00421	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00421: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
2	The Diary and the Blue Light	Era I — Contact and First Threads	82	B02_000	DIRECT_SOURCE	PLACED_FILE	Vault Of Whispers	Vault Of Whispers	kept	 Event beat EB-RW-00422: a character must trade certainty for movement.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	PLACED_FILE:books/Book_02_The_Diary_And_The_Blue_Light/placed/B02_000__Vault_Of_Whispers.md:B02_000; GLOBAL_BEAT:08_global_beat_index.tsv:B02_000; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B02_000|event_beat:EB-RW-00422						EB-RW-00422	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00422: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
